"","VIDEO_ID","SIZE","VIEWS.x","LENGTH","BITRATE.x","V4","V5.y","RATE","CLASS"
"292","1Lu9Yg4fYQ0",4869382,480,119,40919.1764705882,"Comedy",119,4,"1"
"293","1mehxBh7rsA",1985914,1936,47,42253.4893617021,"Howto & DIY",47,5,"1"
"294","1-mknmV3KL4",2736193,8355,270,10134.0481481481,"Music",270,4.59,"1"
"295","1MpdxkdnV1A",20423368,132070,499,40928.5931863727,"Gadgets & Games",499,4.76,"1"
"296","1mTKxlAwWbw",12822211,1318,314,40835.0668789809,"Comedy",314,2.6,"3"
"297","1Mw2uRC7tjA",17624084,56691,426,41371.0892018779,"Sports",426,4.49,"1"
"298","1NCKKmbdbZg",7079339,12523,196,36119.0765306122,"Sports",196,4.53,"1"
"299","1NgdZ2x_3Rc",7175499,1232,175,41002.8514285714,"Sports",175,4.2,"1"
"300","1NLPqNzXvhk",6046621,2511,147,41133.4761904762,"Entertainment",147,4.74,"1"
"301","1NpKPIac7r8",1011074,159,28,36109.7857142857,"Entertainment",28,1,"4"
"302","1O6Uk_hAoV0",21056538,74286,509,41368.4440078585,"Sports",509,4.76,"1"
"303","-1O6x9WetyE",9173422,7143,220,41697.3727272727,"Music",220,4.81,"1"
"304","1Ol4i8s59eY",13969168,1223,337,41451.5370919881,"Comedy",337,5,"1"
"305","1oviEkrXoDI",3741533,400,89,42039.6966292135,"Sports",89,5,"1"
"306","1p13K5mZA6A",11698593,363,299,39125.72909699,"News & Politics",299,2.67,"3"
"307","1PH1lGRsOfg",14384960,36652,350,41099.8857142857,"Comedy",350,4.98,"1"
"308","1pIt0lzUrag",4365632,46148,102,42800.3137254902,"Howto & DIY",102,3.31,"2"
"309","1pmh7kYPDrU",12053567,844,299,40312.9331103679,"Entertainment",299,4.4,"1"
"310","1pU0atNiGs8",12662831,10199,352,35973.9517045455,"Sports",352,4.5,"1"
"311","1PxKjFulkLs",9407744,7666,228,41262.0350877193,"Pets & Animals",228,4.29,"1"
"312","1PyobGYWNcA",12840166,938,510,25176.7960784314,"People & Blogs",510,4.64,"1"
"313","1pYZ4-BLwLU",15609070,683,376,41513.4840425532,"Sports",376,3.5,"2"
"314","1PZOUluzcXM",2527002,144012,100,25270.02,"Pets & Animals",100,3.9,"2"
"315","1q8ab8H4lOo",1920401,1616,51,37654.9215686274,"Gadgets & Games",51,3,"2"
"316","1QdzzZCgFbU",5093656,315441,122,41751.2786885246,"Comedy",122,4.83,"1"
"317","1qfMK23avLY",1180740,221121,39,30275.3846153846,"Entertainment",39,4.76,"1"
"318","1Qg7LerWgZ0",3476402,7691,86,40423.2790697674,"Film & Animation",86,4.69,"1"
"319","1QKocQRwAmU",8664390,79,211,41063.4597156398,"Film & Animation",211,0,"5"
"320","1Qpyo6WlLgM",17322570,1620,599,28919.1485809683,"Howto & DIY",599,4.47,"1"
"321","1r57U2S14Ew",1902050,34427,45,42267.7777777778,"Sports",45,4.91,"1"
"322","1R5YDlqzgbI",10177533,174,247,41204.5870445344,"Comedy",247,4,"1"
"323","1ra_6khj38E",10648199,61395,263,40487.4486692015,"Gadgets & Games",263,4.77,"1"
"324","1rAsoLm1Ges",5300462,63819,148,35813.9324324324,"Music",148,4.83,"1"
"325","1-rcaXi_H6g",8352453,24634,202,41348.7772277228,"Music",202,4.75,"1"
"326","1rdS8zNp3ow",11646759,21878,317,36740.5646687697,"Music",317,4.59,"1"
"327","1REmFp5Vk94",18115490,278,438,41359.5662100457,"Gadgets & Games",438,5,"1"
"328","1Rje8K-pEHM",7261290,2635,201,36125.8208955224,"People & Blogs",201,4.29,"1"
"329","1rtGLuv3Tb0",5315552,1000,140,37968.2285714286,"Film & Animation",140,3,"2"
"330","1rtiAQk3ojE",27582805,135607,689,40033.0986937591,"Gadgets & Games",689,4.92,"1"
"331","1se9guV8I7g",21032616,40829,511,41159.7181996086,"Entertainment",511,4.72,"1"
"332","1SqbQB89rZw",6615422,116326,161,41089.5776397516,"Gadgets & Games",161,4.15,"1"
"333","1SreQg1c-VY",10203171,28366,248,41141.8185483871,"Howto & DIY",248,5,"1"
"334","1thwxjmN7Gg",8258301,1190,228,36220.6184210526,"Music",228,4.75,"1"
"335","1ToOn1eNm00",27373677,586,329,83202.6656534954,"Music",329,5,"1"
"336","1tpvlsf2zmA",3960453,3728,95,41688.9789473684,"Howto & DIY",95,3.62,"2"
"337","1TReQQiMKOo",6141343,11147,148,41495.5608108108,"Comedy",148,5,"1"
"338","1tXtBpfR69E",1994698,26832,68,29333.7941176471,"Comedy",68,4.81,"1"
"339","1UbmcsTlZw8",5754665,728,160,35966.65625,"Comedy",160,3.67,"2"
"340","1U-cgn3cEGA",16418693,237788,398,41252.9974874372,"Sports",398,4.93,"1"
"341","1UHTLQBeJlg",7991956,6168,195,40984.3897435897,"News & Politics",195,4.71,"1"
"342","1ULjxF-4bCM",32740463,7073,787,41601.6048284625,"Comedy",787,4.18,"1"
"343","1UMomtDHieo",5131036,703,123,41715.7398373984,"News & Politics",123,3.86,"2"
"344","1uqWWyDdubg",10749658,8934,260,41344.8384615385,"Music",260,5,"1"
"345","1ushpfGYKVc",11496606,15746,269,42738.312267658,"News & Politics",269,4.56,"1"
"346","1Uuq0lY9hPM",9464483,65608,278,34044.9028776978,"Music",278,4.6,"1"
"347","_1UZltNB_9s",10413798,1611,300,34712.66,"Entertainment",300,4.97,"1"
"348","1v6GlT4vcEg",11543143,1215,281,41078.8007117438,"Gadgets & Games",281,5,"1"
"349","1vAwUuvLLBk",22200952,1000,607,36574.8797364086,"News & Politics",607,4.56,"1"
"350","1vj05Ngiy30",8943256,192821,214,41790.9158878505,"Comedy",214,4.68,"1"
"351","1vKjHTuaQCM",12223351,954,292,41860.7910958904,"People & Blogs",292,4,"1"
"352","1VKksbots7g",21187256,467,591,35849.8409475465,"Film & Animation",591,4,"1"
"353","1vTYlcbFJZk",8331735,2050,203,41043.0295566502,"Film & Animation",203,4.88,"1"
"354","1W6mY97nqDg",29644343,455,729,40664.3936899863,"News & Politics",729,4.27,"1"
"355","1wEG5cNKWXI",14106200,5640,342,41246.1988304094,"Comedy",342,4.4,"1"
"356","1wfamPW3Eaw",12009330,86967,291,41269.175257732,"Entertainment",291,4.9,"1"
"357","1WFPxym5kjM",3803243,1947,87,43715.4367816092,"News & Politics",87,4.43,"1"
"358","1wptJ2fYm3A",6264548,37260,149,42043.9463087248,"Autos & Vehicles",149,4.9,"1"
"359","1xFHCEjwB9I",11428327,13961,275,41557.5527272727,"Music",275,4.84,"1"
"360","1XHfTXTZ5iM",20358363,705,492,41378.7865853659,"News & Politics",492,4.2,"1"
"361","1xMNQEkX1NM",4665642,2558,185,25219.6864864865,"News & Politics",185,5,"1"
"362","-1xMq0u7DnU",6881871,548,233,29535.9270386266,"Film & Animation",233,4.64,"1"
"363","1_xRrMibLqQ",6503231,24570,178,36535.0056179775,"Gadgets & Games",178,4.63,"1"
"364","1Xxhyy03GFE",7544123,3605,210,35924.3952380952,"Music",210,4.91,"1"
"365","1Y0qbnoXIOI",11671611,42827,282,41388.6914893617,"Music",282,4.84,"1"
"366","1ybu7Q5uK6k",25428968,334,614,41415.2573289902,"Gadgets & Games",614,3,"2"
"367","-1Y_d1nqL3w",9145759,347,417,21932.2757793765,"People & Blogs",417,4.67,"1"
"368","1YhbELKhqM4",22833830,4124,555,41142.036036036,"Sports",555,4.3,"1"
"369","1yKgAEkCKxY",8235799,38945,299,27544.4782608696,"Music",299,4.85,"1"
"370","1yLaAQnZddM",32730865,9609,789,41483.9860583016,"Howto & DIY",789,4.59,"1"
"371","1YO9R8v9Sks",11923754,62942,295,40419.5050847458,"Sports",295,4.37,"1"
"372","1yrIDMX7KXI",14812114,1012,364,40692.6208791209,"Entertainment",364,0,"5"
"373","1ysLu_ioHQE",5481656,852,128,42825.4375,"Travel & Places",128,4.63,"1"
"374","1ysV6xKpMV8",2937896,505,69,42578.2028985507,"Travel & Places",69,4.5,"1"
"375","1YU82RS5elI",11384038,194499,275,41396.5018181818,"Comedy",275,4.29,"1"
"376","1YyjrhvmDM8",6191129,96955,152,40731.1118421053,"People & Blogs",152,3.6,"2"
"377","1z5eAR5NybM",12673701,7131,390,32496.6692307692,"Entertainment",390,4.67,"1"
"378","1Z5U6rTcwZ8",19919956,277941,591,33705.5093062606,"Howto & DIY",591,3.6,"2"
"379","1ZV9IlTJcIg",1232177,3915,30,41072.5666666667,"Gadgets & Games",30,5,"1"
"380","202_quoIwxQ",2166712,814,58,37357.1034482759,"Entertainment",58,5,"1"
"381","207vqTMpx-s",23502590,10014,567,41450.7760141093,"Sports",567,3.71,"2"
"382","209jI0A7RQI",2234855,152,54,41386.2037037037,"Comedy",54,0,"5"
"383","20Of_mna-Rs",25425832,654457,620,41009.4064516129,"Film & Animation",620,4.81,"1"
"384","20XSV7YuZD8",1020928,2568,27,37812.1481481481,"Entertainment",27,3.5,"2"
"385","21dsRBeIy8A",10934388,31896,264,41418.1363636364,"Music",264,4.77,"1"
"386","21gAN6YTOdI",5413684,13405,381,14209.1443569554,"News & Politics",381,3.27,"2"
"387","-21QK9F1NWc",9753508,96136,271,35990.8044280443,"Music",271,4.89,"1"
"388","22h5MUtJBdQ",11796666,3501,296,39853.6013513514,"Music",296,4.08,"1"
"389","2304etHDN3Y",12585719,97,301,41813.0199335548,"Film & Animation",301,5,"1"
"390","23fL0zR-wEM",11615538,3684,276,42085.2826086957,"Music",276,4.94,"1"
"391","23pmcFfF-XI",1912077,895,48,39834.9375,"Gadgets & Games",48,4,"1"
"392","24ieYJ5gePY",20112507,80558,490,41045.9326530612,"Music",490,4.94,"1"
"393","24ru3Wn8aZA",8856889,63277,245,36150.5673469388,"Music",245,4.81,"1"
"394","24s8ii7l3f4",9292835,6046,221,42049.0271493213,"Comedy",221,4.89,"1"
"395","24w1qO9fTjk",3891880,260,94,41402.9787234043,"Film & Animation",94,5,"1"
"396","24wFMwNcdCM",20250826,1396,377,53715.7188328912,"Music",377,5,"1"
"397","24Xi7Eele4w",8180538,6513,197,41525.5736040609,"Comedy",197,3.58,"2"
"398","258M9RTXzSM",24576826,5209,597,41167.2127303183,"Gadgets & Games",597,4.62,"1"
"399","25DXcFg1TFo",13426865,20468,326,41186.7024539877,"Music",326,4.96,"1"
"400","25h2xswBlrI",7540081,5060,182,41429.0164835165,"Music",182,4.12,"1"
"401","25Ino86wX-k",11794177,91,283,41675.5371024735,"News & Politics",283,0,"5"
"402","26565Mv_6BQ",3648737,45740,240,15203.0708333333,"Music",240,4.7,"1"
"403","26F2eD7Yj54",24269542,189606,590,41134.8169491525,"Music",590,4.9,"1"
"404","26QC_zMA-A4",7146958,6300,172,41552.0813953488,"Comedy",172,4.38,"1"
"405","27ilJEnphPM",5893701,79,141,41799.2978723404,"Comedy",141,5,"1"
"406","27T1fkLQNP8",1175920,85,25,47036.8,"People & Blogs",25,0,"5"
"407","2-8aTGnjHnI",17910646,25053,436,41079.4633027523,"Comedy",436,4.64,"1"
"408","28mOpvC0bjw",20727801,306,576,35985.765625,"Music",576,5,"1"
"409","28nCfxJ-tXY",9908641,677,245,40443.4326530612,"Music",245,5,"1"
"410","28ZX0SVI0_I",523212,20585,31,16877.8064516129,"Music",31,1.98,"4"
"411","_29IFMJNt7s",18487879,72227,423,43706.5697399527,"Gadgets & Games",423,4.84,"1"
"412","29qOT4JozSw",4028978,49061,107,37654,"Entertainment",107,4.73,"1"
"413","29SuuEKztPc",3060816,300107,141,21707.914893617,"Comedy",141,4.66,"1"
"414","29u4kYgcA6c",19253214,1453,462,41673.6233766234,"Comedy",462,2.2,"3"
"415","2AE847UXu3Q",4993570,83447,121,41269.173553719,"People & Blogs",121,4.25,"1"
"416","2AIdnWoHJVU",24316310,534,594,40936.5488215488,"Travel & Places",594,4.5,"1"
"417","2AidtE1gBUs",10010418,21131,238,42060.5798319328,"Gadgets & Games",238,4.29,"1"
"418","2aIQVQNERgA",9838142,1097,249,39510.6104417671,"Entertainment",249,4.76,"1"
"419","2aIYAJG3gZ4",11378006,1602,268,42455.2462686567,"Music",268,4.62,"1"
"420","2aNY5yRZVGk",1838826,540,82,22424.7073170732,"News & Politics",82,3.56,"2"
"421","2aRK0_YZDt4",11084096,17700,270,41052.2074074074,"Howto & DIY",270,2.33,"3"
"422","2B38FkGIkGk",6796499,8286,195,34853.841025641,"Film & Animation",195,4.67,"1"
"423","2B-ekl_cEWk",2837328,17767,68,41725.4117647059,"Entertainment",68,4.62,"1"
"424","2BoVAqjflqs",23263280,2180,564,41246.9503546099,"Entertainment",564,3.37,"2"
"425","2B-wdMCOKOQ",11395380,12429,274,41588.9781021898,"Entertainment",274,2.59,"3"
"426","2C181WLx854",787278,26008,44,17892.6818181818,"News & Politics",44,2.68,"3"
"427","2c3k9NMTAVM",2690573,24759,64,42040.203125,"Film & Animation",64,4.7,"1"
"428","2C6PKec7aOs",9433687,5681,226,41741.9778761062,"Gadgets & Games",226,4.29,"1"
"429","2Cav2KL8Ukc",20232080,592,485,41715.6288659794,"News & Politics",485,4.31,"1"
"430","2cDv2fqZHjU",5621716,12642,170,33068.9176470588,"Entertainment",170,4.8,"1"
"431","2CHWsmYU3q8",2134510,6836,50,42690.2,"Entertainment",50,4.94,"1"
"432","2CMuA-fU_94",23102161,9745,559,41327.6583184258,"News & Politics",559,4.88,"1"
"433","2dbCeagk4NI",12498687,18836,305,40979.3016393443,"News & Politics",305,4.78,"1"
"434","2-DbdlwVlH8",8676027,158,212,40924.6556603774,"Travel & Places",212,5,"1"
"435","2DctCyO-E3s",8775699,150899,210,41789.0428571429,"Music",210,4.91,"1"
"436","2DDyMe3T9LA",6454139,8310,173,37307.161849711,"Music",173,5,"1"
"437","2dg9Vsggv_Y",14646113,64332,364,40236.5741758242,"Music",364,4.79,"1"
"438","2DIEM144OB0",4241081,190735,106,40010.1981132075,"Sports",106,4.69,"1"
"439","2DjgcU3_CTk",13159841,439,315,41777.273015873,"Music",315,5,"1"
"440","2dNVBwevT9Y",6947144,5596,168,41352.0476190476,"Entertainment",168,4.94,"1"
"441","2dVbuMn7s_8",1035242,209643,47,22026.4255319149,"Gadgets & Games",47,4.79,"1"
"442","2e-7-xBT11k",2476785,202,64,38699.765625,"Film & Animation",64,4,"1"
"443","2e8oWKMnKU8",9728575,88358,232,41933.5129310345,"Entertainment",232,4.87,"1"
"444","2EahfkY4eo8",4636069,4038,183,25333.7103825137,"News & Politics",183,4.72,"1"
"445","2eBgV9kM2SU",8377666,11148,209,40084.5263157895,"Howto & DIY",209,4.33,"1"
"446","2ei5SxxGbFw",9306777,1611,223,41734.4260089686,"Music",223,4.38,"1"
"447","2FCH75ZbnnA",10995080,13573,261,42126.7432950192,"Sports",261,4.72,"1"
"448","2FDrkxB2QFY",6476308,530,162,39977.2098765432,"People & Blogs",162,2,"3"
"449","-2FmlluV4to",14302383,832,344,41576.6947674419,"Film & Animation",344,3,"2"
"450","2FpFffpu1Qo",12947399,86,315,41102.853968254,"Howto & DIY",315,0,"5"
"451","2FzQY-QrI9s",3901313,265221,92,42405.5760869565,"News & Politics",92,4.45,"1"
"452","2G6F9Rg5kOE",13233633,34060,320,41355.103125,"Entertainment",320,4.34,"1"
"453","2GCms8cjhRs",8910060,28542,215,41442.1395348837,"Entertainment",215,4.52,"1"
"454","2GD_BKTWyTY",14603086,713,350,41723.1028571429,"Entertainment",350,4.2,"1"
"455","2GkoAa5718Y",21699011,41962,552,39309.8025362319,"Howto & DIY",552,4.5,"1"
"456","2gnrqqbSYiI",1337094,18,29,46106.6896551724,"Entertainment",29,0,"5"
"457","2GTPip_XSSM",18179550,16261,439,41411.2756264237,"News & Politics",439,4.24,"1"
"458","2H6DSoqZz_s",8373860,220690,204,41048.3333333333,"Entertainment",204,4.9,"1"
"459","2hlgm39msW0",9067565,35699,224,40480.2008928571,"Entertainment",224,4.89,"1"
"460","2hMuk2vNBhw",17407317,29578,423,41152.0496453901,"Gadgets & Games",423,4.71,"1"
"461","2HRSwa-1a4k",4975977,411,120,41466.475,"Music",120,0,"5"
"462","2I0qDYlfGTs",18637645,2537,520,35841.625,"Music",520,4.6,"1"
"463","_2i4zPKdojs",16108254,993455,486,33144.5555555556,"People & Blogs",486,2.35,"3"
"464","2ijzj2mPtq0",5527350,195680,133,41559.022556391,"Sports",133,4.52,"1"
"465","2ipHq9IBdRw",19463951,155669,470,41412.6617021277,"Comedy",470,4.05,"1"
"466","2J6yZeYfeUQ",8533118,354,207,41222.7922705314,"People & Blogs",207,3.5,"2"
"467","2Jh47UQYQFk",1586783,15892,115,13798.1130434783,"Music",115,4.55,"1"
"468","2jLz5ifE7Sw",11977988,79337,289,41446.3252595156,"Music",289,4.87,"1"
"469","2JoFbXlh5xA",24454957,1339,671,36445.5394932936,"News & Politics",671,3.67,"2"
"470","2jOndF2_SUE",13574042,435,329,41258.4863221885,"Music",329,5,"1"
"471","2jSrAJITGoI",5895392,1258,150,39302.6133333333,"Autos & Vehicles",150,4.17,"1"
"472","2JWcwRwcjyQ",6069927,21319,268,22648.9813432836,"Music",268,4.33,"1"
"473","2_K63Q8ajeE",3963835,361,94,42168.4574468085,"Film & Animation",94,4.92,"1"
"474","2KcPG4wvrSc",14820524,3464,355,41747.9549295775,"News & Politics",355,4.43,"1"
"475","2KLc9NeHq6o",2448789,227371,60,40813.15,"Sports",60,4.81,"1"
"476","2kvgkaDiw_A",12332318,9020,344,35849.761627907,"Music",344,4.76,"1"
"477","2L1WQtmeK-8",11337487,399,285,39780.6561403509,"News & Politics",285,5,"1"
"478","2LdCOOyLFzM",9626433,25237,267,36054.0561797753,"Music",267,4.56,"1"
"479","2lhZdVnIsRo",8079191,25320,227,35591.1497797357,"Music",227,4.83,"1"
"480","2LjvSfpMEDA",9971234,6832,240,41546.8083333333,"Music",240,4.67,"1"
"481","2lQ5smMZOsA",19791821,33940,478,41405.4832635983,"Gadgets & Games",478,4.73,"1"
"482","2LRthcg2vLQ",23963258,145,604,39674.2682119205,"News & Politics",604,5,"1"
"483","2lz5SVlDST8",8853602,3428,214,41371.9719626168,"Gadgets & Games",214,5,"1"
"484","2Mc2QVCQo_8",4107132,5955,115,35714.1913043478,"Entertainment",115,4.75,"1"
"485","2-MdcnGhAB0",1023300,74091,54,18950,"People & Blogs",54,1.96,"4"
"486","2MQJ30JV51E",8386899,1109,200,41934.495,"Film & Animation",200,4.18,"1"
"487","2mUBCNg3xO8",23440821,99279,568,41269.051056338,"Autos & Vehicles",568,4.68,"1"
"488","2N0_VfvkVtg",9743133,17352,234,41637.3205128205,"Music",234,3.97,"2"
"489","2_N3CK-6CHk",14345029,88642,397,36133.5743073048,"Music",397,4.76,"1"
"490","2Neop9OVaB8",10038678,330876,246,40807.6341463415,"Entertainment",246,4.94,"1"
"491","2nFYvrPzHDI",820138,5665,20,41006.9,"Entertainment",20,2.21,"3"
"492","2NG3bzjVz_A",8659118,240935,191,45335.6963350785,"Music",191,4.44,"1"
"493","2nIlFsERnmk",8589464,130412,205,41899.8243902439,"Entertainment",205,4.8,"1"
"494","2nn_S54oiUU",10757627,2546,262,41059.6450381679,"People & Blogs",262,3.18,"2"
"495","2nPgw-1wPTA",19683454,19704,478,41178.7740585774,"Gadgets & Games",478,4.76,"1"
"496","2NQeSIkw3X0",11859414,30907,287,41322,"Music",287,4.92,"1"
"497","2nT2RPO6sn8",5713469,6788,136,42010.8014705882,"News & Politics",136,2.59,"3"
"498","2_oISnoSQ-A",6281842,87563,188,33414.0531914894,"Sports",188,4.74,"1"
"499","2otI1e3JLN0",6387550,6251,155,41210,"Music",155,4.77,"1"
"500","2oT_Q4-yN5g",7172378,635,178,40294.2584269663,"Film & Animation",178,4.57,"1"
"501","2ovOuaobZUQ",6531208,335,157,41600.050955414,"News & Politics",157,5,"1"
"502","2Pe_UewMnAI",20149145,24104,558,36109.5788530466,"News & Politics",558,4.61,"1"
"503","2PFMouZoKGw",6436078,2434,156,41256.9102564103,"People & Blogs",156,3.83,"2"
"504","2PHwRNNjijQ",10641644,1074,266,40006.1804511278,"Music",266,5,"1"
"505","2PHxTr-59hE",14356606,1039,359,39990.5459610028,"People & Blogs",359,5,"1"
"506","2pJeSi1cmF0",4680544,7841,133,35192.0601503759,"Entertainment",133,3.84,"2"
"507","2PjkFtRJcoc",1008608,675,27,37355.8518518519,"Gadgets & Games",27,5,"1"
"508","2PmHz8DeqYU",10102957,2132,246,41068.9308943089,"Howto & DIY",246,4.8,"1"
"509","2pMlXTA1_n8",21232013,2484,593,35804.4064080944,"Entertainment",593,4.5,"1"
"510","2_PnBJVNw4Q",880427,12202,29,30359.5517241379,"Comedy",29,2.71,"3"
"511","2Pp38SR1lMU",11302434,232820,272,41553.0661764706,"Music",272,4.8,"1"
"512","2PsbT9r51PM",13568517,130961,326,41621.217791411,"Music",326,4.86,"1"
"513","2PUudv_9Qig",7390585,1975,180,41058.8055555556,"Entertainment",180,4.9,"1"
"514","2PXoMNZxsZ0",90267111,75,3598,25088.1353529739,"News & Politics",3598,0,"5"
"515","2QIcXSOkZXw",19765376,808,476,41523.8991596639,"Gadgets & Games",476,4,"1"
"516","2qQoPluCNBg",14988225,903,362,41403.9364640884,"Gadgets & Games",362,3.67,"2"
"517","2qSZgxoqGVs",6314895,232,160,39468.09375,"Howto & DIY",160,0,"5"
"518","2QWMcVShU7o",10936620,446,269,40656.5799256506,"Comedy",269,3.5,"2"
"519","2QYUQhXERGk",1096105,235,30,36536.8333333333,"Howto & DIY",30,5,"1"
"520","2R10mZMBwV4",12146690,4161,304,39956.2171052632,"Entertainment",304,4.71,"1"
"521","2RBYuChCGKI",7499569,351,180,41664.2722222222,"People & Blogs",180,4.86,"1"
"522","2rJnIS5JWHw",7520637,10635,183,41096.3770491803,"Music",183,4.97,"1"
"523","2rmCU5ue7ZA",5802581,2044,156,37196.0320512821,"Music",156,4,"1"
"524","2Rmil_raUtU",8526136,33004,207,41189.0628019324,"Music",207,4.92,"1"
"525","2ry41RIkqHA",7592910,651544,184,41265.8152173913,"Entertainment",184,4.44,"1"
"526","2s4MnDc1JVM",24128905,1552,586,41175.6058020478,"News & Politics",586,4.67,"1"
"527","2sE9HhuE1dE",2558236,2304,64,39972.4375,"Comedy",64,4.57,"1"
"528","2sI8GHdEOmU",24600130,13135,592,41554.2736486486,"Music",592,4.69,"1"
"529","2sigtR16STI",8272920,159719,202,40955.0495049505,"Comedy",202,2.68,"3"
"530","2SiZtjsD3uA",7435515,729,177,42008.5593220339,"News & Politics",177,4.33,"1"
"531","2SVMFCZgvNM",3775372,1813794,96,39326.7916666667,"Gadgets & Games",96,4.87,"1"
"532","2syHnRn4km4",7737566,15159,213,36326.6009389671,"People & Blogs",213,4.6,"1"
"533","2sYxsvRwgP0",9327252,95766,256,36434.578125,"Music",256,4.76,"1"
"534","2SzLTllopHM",70326438,204,1704,41271.3838028169,"Film & Animation",1704,5,"1"
"535","2T0r7F2EnLk",8333715,663,198,42089.4696969697,"Entertainment",198,5,"1"
"536","2T1xPCQ9OpY",4179894,816,106,39432.9622641509,"Music",106,3.67,"2"
"537","2T4BsnXmJaI",7419346,67437,181,40990.861878453,"Music",181,4.84,"1"
"538","2T5_0AGdFic",2687758,968392,65,41350.1230769231,"Comedy",65,4.82,"1"
"539","2ThdfYMOCpE",1054029,361,29,36345.8275862069,"Howto & DIY",29,5,"1"
"540","2TnlSVKuy34",10407289,1110670,252,41298.7658730159,"Music",252,4.38,"1"
"541","2txv6g8hW8Y",1061223,2011,26,40816.2692307692,"Music",26,2.33,"3"
"542","2Ty00Clhsp4",1273693,1027,31,41086.8709677419,"Comedy",31,5,"1"
"543","2TY3lvEWMgM",11588594,97,282,41094.304964539,"Travel & Places",282,0,"5"
"544","2U5F6gty4Vs",768856,2410,16,48053.5,"Comedy",16,2.59,"3"
"545","2UC6vXOz44M",7835564,9627,200,39177.82,"Entertainment",200,4.64,"1"
"546","2uhp5RnEqUU",5057183,382,128,39509.2421875,"Gadgets & Games",128,5,"1"
"547","2uKvKjHb6lU",1449389,2745,41,35350.9512195122,"Autos & Vehicles",41,5,"1"
"548","2Uo_4kyrkDc",5536961,65175,143,38720.006993007,"Howto & DIY",143,3.34,"2"
"549","2UrI_BhIsNQ",8534035,3737,208,41029.0144230769,"Comedy",208,4.85,"1"
"550","2vfdl7-E80Q",8181321,188363,197,41529.5482233503,"Music",197,4.1,"1"
"551","-2Vg6up_IS0",20441655,8908,568,35988.8292253521,"Entertainment",568,4.97,"1"
"552","2VnkxpIZaR0",1692552,1330,50,33851.04,"Autos & Vehicles",50,4,"1"
"553","2Vq0TP31RXQ",10987561,1750,264,41619.5492424242,"Music",264,2.6,"3"
"554","2VRSAVDlpDI",14855907,4951,357,41613.1848739496,"Music",357,5,"1"
"555","2vTyHIZAwxA",45335334,18146,1102,41139.1415607985,"News & Politics",1102,4.82,"1"
"556","2WgO3Pp9CWY",14428244,232917,349,41341.6733524355,"News & Politics",349,4.92,"1"
"557","2Wo1Y5fR4XA",10256365,3701,248,41356.310483871,"Music",248,4.71,"1"
"558","2WrAmO73ilg",653891,489,15,43592.7333333333,"Comedy",15,1.33,"4"
"559","2x2GD-1T6N0",2071979,276,61,33966.868852459,"Comedy",61,4,"1"
"560","2X7GwsKIl-8",30768821,46636,856,35944.8843457944,"Travel & Places",856,4.74,"1"
"561","2XFMSSrpTqg",1290371,2873,49,26334.1020408163,"Howto & DIY",49,3.4,"2"
"562","2-xIulyVsG8",5515757,50078,133,41471.8571428571,"Music",133,4.89,"1"
"563","2xjJXT0C0X4",12482263,598433,320,39007.071875,"Music",320,4.87,"1"
"564","2XKw5tUHukE",3649593,768,87,41949.3448275862,"Gadgets & Games",87,4.58,"1"
"565","2YdV5AV-0p8",3307216,14992,66,50109.3333333333,"People & Blogs",66,3.89,"2"
"566","2Y_Jp6PxsSQ",3632643,602495,93,39060.6774193548,"Howto & DIY",93,4.59,"1"
"567","2yKFdapvn80",5284514,100994,131,40339.8015267176,"Entertainment",131,4.89,"1"
"568","2ywoLsATW9w",23321859,11468,570,40915.5421052632,"News & Politics",570,4.52,"1"
